Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,Kmax_lowq,Kmax_uppq,somatic_G,Md,Fate
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,11.73925,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,31.85840071,0.714035541,0.643984988,0.815298483,0.055648397,0.003236106,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,9.457492,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,16.55064535,0.714035541,0.643984988,0.815298483,0.059581086,0.004582942,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,12.731149,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,40.73451374,0.714035541,0.643984988,0.815298483,0.046795246,0.002839925,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,10.029948,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,19.77646706,0.714035541,0.643984988,0.815298483,0.060427385,0.004169201,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,8.743759,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,13.04845786,0.714035541,0.643984988,0.815298483,0.057137544,0.005200075,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,7.628502,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,8.629878408,0.714035541,0.643984988,0.815298483,0.050821429,0.006477635,TRUE
Trop3,Leidashih,T1,Pomacentridae,Stegastes,Stegastes sp,5.911007,Cf,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,3.984262746,0.714035541,0.643984988,0.815298483,0.037192308,0.009767169,TRUE
Trop3,Leidashih,T1,Labridae,Halichoeres,Halichoeres nebulosus,12,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,20.63827628,0.863656342,0.749363109,1.009582013,0,0.002688124,TRUE
Trop3,Leidashih,T1,Labridae,Thalassoma,Thalassoma lutescens,4.972782,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,1.322783568,0.446332797,0.400800951,0.498547643,0.025053727,0.021466312,TRUE
Trop3,Leidashih,T1,Labridae,Thalassoma,Thalassoma lunare,3.544401,,0.0123,2.97,45,InvMob,BtPlDw,27.37590171,0.52728738,0.15365202,0.138190523,0.163745914,0.007746441,0.022854378,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,9.012473,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,8.160506824,0.446332797,0.400800951,0.498547643,0.071273605,0.008241072,TRUE
Trop3,Leidashih,T2,Pomacentridae,Chromis,Chromis margaritifer,6.326344,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,3.976783186,1.094781101,0.92203556,1.271716923,0.02169822,0.007558309,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,8.299127,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,6.340649401,0.446332797,0.400800951,0.498547643,0.062205544,0.009411099,TRUE
Trop3,Leidashih,T2,Pomacentridae,Stegastes,Stegastes sp,6.42299,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,5.124571541,0.714035541,0.643984988,0.815298483,0.041580383,0.008544502,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,6.717739,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,3.32045295,0.446332797,0.400800951,0.498547643,0.043222964,0.013226754,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,7.134975,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,3.99278089,0.446332797,0.400800951,0.498547643,0.04804269,0.012003853,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,4.287614,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,0.84037775,0.446332797,0.400800951,0.498547643,0.0189888,0.027253059,TRUE
Trop3,Leidashih,T2,Pomacentridae,Stegastes,Stegastes sp,10.143165,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,20.46064786,0.714035541,0.643984988,0.815298483,0.060464291,0.004094533,TRUE
Trop3,Leidashih,T2,Chaetodontidae,Chaetodon,Chaetodon unimaculatus,11.452721,,0.02818,3,20,Omnivr,BtPlDw,27.37590171,42.33182887,0.496642843,0.441791773,0.567653388,0.129004249,0.003477391,TRUE
Trop3,Leidashih,T2,Pomacentridae,Chromis,Chromis margaritifer,6.052513,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,3.487042245,1.094781101,0.92203556,1.271716923,0.021297266,0.008116413,TRUE
Trop3,Leidashih,T2,Labridae,Thalassoma,Thalassoma lutescens,9.60499,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,9.915968303,0.446332797,0.400800951,0.498547643,0.078948572,0.007438108,TRUE
Trop3,Leidashih,T2,Pomacentridae,Stegastes,Stegastes sp,8.507426,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,12.00887132,0.714035541,0.643984988,0.815298483,0.056029869,0.005434613,TRUE
Trop3,Leidashih,T2,Pomacentridae,Chromis,Chromis margaritifer,5.513975,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,2.643982172,1.094781101,0.92203556,1.271716923,0.020036708,0.009430231,FALSE
Trop3,Leidashih,T2,Labridae,Halichoeres,Halichoeres nebulosus,12,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,20.63827628,0.863656342,0.749363109,1.009582013,0,0.002688124,TRUE
Trop3,Leidashih,T2,Labridae,Halichoeres,Halichoeres nebulosus,11.925432,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,20.24456286,0.863656342,0.749363109,1.009582013,0.000924456,0.002715237,TRUE
Trop3,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,6.398491,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,4.112997555,1.094781101,0.92203556,1.271716923,0.021773968,0.00742157,TRUE
Trop3,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,5.667631,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,2.868869162,1.094781101,0.92203556,1.271716923,0.020454944,0.009022027,TRUE
Trop3,Leidashih,T3,Labridae,Labroides,Labroides bicolor,9.038275,,0.00501,3.15,15,InvMob,BtPlDw,27.37590171,5.146443531,0.638769329,0.577591032,0.727377981,0.01872034,0.004326999,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.044434,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,6.779339795,0.714035541,0.643984988,0.815298483,0.046584054,0.007363961,TRUE
Trop3,Leidashih,T3,Labridae,Halichoeres,Halichoeres nebulosus,6.693576,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,3.398499465,0.863656342,0.749363109,1.009582013,0.019713961,0.006880522,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,8.482654,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,11.9032325,0.714035541,0.643984988,0.815298483,0.055905918,0.005460188,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma hardwicke,5.248089,Cf,0.00955,3.05,20,InvMob,BtPlDw,27.37590171,1.499709027,0.552581072,0.480052821,0.600685313,0.019535295,0.013590843,TRUE
Trop3,Leidashih,T3,Labridae,Gomphosus,Gomphosus varius,6.915246,,0.00631,2.97,35.1,InvMob,BtPlDw,27.37590171,1.969055841,0.346316755,0.308114752,0.375254653,0.022690712,0.012279892,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma lutescens,14.038513,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,31.67358016,0.446332797,0.400800951,0.498547643,0.134862951,0.004037342,TRUE
Trop3,Leidashih,T3,Labridae,Halichoeres,Halichoeres nebulosus,7.938146,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,5.756192852,0.863656342,0.749363109,1.009582013,0.021536849,0.005228575,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma hardwicke,5.416101,,0.00955,3.05,20,InvMob,BtPlDw,27.37590171,1.65100342,0.552581072,0.480052821,0.600685313,0.020597819,0.012918516,TRUE
Trop3,Leidashih,T3,Labridae,Gomphosus,Gomphosus varius,10.587666,,0.00631,2.97,35.1,InvMob,BtPlDw,27.37590171,6.977278364,0.346316755,0.308114752,0.375254653,0.045597439,0.006185239,TRUE
Trop3,Leidashih,T3,Labridae,Halichoeres,Halichoeres hortulanus,12.293187,,0.00933,3.09,27,InvMob,BtPlDw,27.37590171,21.72425599,0.50370276,0.450607926,0.549177796,0.110939923,0.00484783,TRUE
Trop3,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,6.483802,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,4.27801623,1.094781101,0.92203556,1.271716923,0.021846675,0.007264985,TRUE
Trop3,Leidashih,T3,Labridae,Halichoeres,Halichoeres nebulosus,8.651542,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,7.509695881,0.863656342,0.749363109,1.009582013,0.021246218,0.004552086,TRUE
Trop3,Leidashih,T3,Acanthuridae,Acanthurus,Acanthurus sp,19.562607,,0.02748,2.95,23,HerDet,BtPlDw,27.37590171,177.306878,0.560991347,0.473872259,0.62841773,0.14118674,0.002028693,TRUE
Trop3,Leidashih,T3,Acanthuridae,Acanthurus,Acanthurus sp,15.101202,,0.02748,2.95,23,HerDet,BtPlDw,27.37590171,82.62295117,0.560991347,0.473872259,0.62841773,0.195948483,0.003077548,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma lutescens,7.306084,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,4.293086378,0.446332797,0.400800951,0.498547643,0.050062583,0.011554475,FALSE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,9.549624,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,17.04402296,0.714035541,0.643984988,0.815298483,0.059788504,0.004511966,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.872477,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,9.493606986,0.714035541,0.643984988,0.815298483,0.0524232,0.006157499,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,10.090511,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,20.14051544,0.714035541,0.643984988,0.815298483,0.06045273,0.004128987,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma lutescens,6.591428,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,3.133082797,0.446332797,0.400800951,0.498547643,0.041795467,0.013637209,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.641432,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,8.674275396,0.714035541,0.643984988,0.815298483,0.050909019,0.006459997,TRUE
Trop3,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,11.478005,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,29.75835543,0.714035541,0.643984988,0.815298483,0.057179782,0.003355512,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma lutescens,6.00758,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,2.358930936,0.446332797,0.400800951,0.498547643,0.035407321,0.015833474,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T3,Labridae,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,2.399142159,0.511877596,0.456072748,0.588105485,0.02566436,0.010757001,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma hardwicke,8.538759,,0.00955,3.05,20,InvMob,BtPlDw,27.37590171,6.618466541,0.552581072,0.480052821,0.600685313,0.041074487,0.0062073,FALSE
Trop3,Leidashih,T4,Labridae,Gomphosus,Gomphosus varius,7.597354,,0.00631,2.97,35.1,InvMob,BtPlDw,27.37590171,2.603733777,0.346316755,0.308114752,0.375254653,0.026638363,0.010554033,TRUE
Trop3,Leidashih,T4,Labridae,Halichoeres,Halichoeres nebulosus,7.716288,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,5.273457088,0.863656342,0.749363109,1.009582013,0.021408954,0.005472723,TRUE
Trop3,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,9.344255,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,15.95747199,0.714035541,0.643984988,0.815298483,0.059290648,0.004672688,TRUE
Trop3,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,7.128824,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,5.669845562,1.094781101,0.92203556,1.271716923,0.021754524,0.006236226,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma lutescens,14.439608,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,34.52503265,0.446332797,0.400800951,0.498547643,0.139318906,0.003858321,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma lutescens,11.736488,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,18.3097043,0.446332797,0.400800951,0.498547643,0.106757831,0.005386741,TRUE
Trop3,Leidashih,T4,Labridae,Halichoeres,Halichoeres hortulanus,13.727109,,0.00933,3.09,27,InvMob,BtPlDw,27.37590171,30.54928202,0.50370276,0.450607926,0.549177796,0.126047083,0.004058868,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma lutescens,11.639173,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,17.84909748,0.446332797,0.400800951,0.498547643,0.105504341,0.005459437,TRUE
Trop3,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,5.737654,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,2.975425791,1.094781101,0.92203556,1.271716923,0.020630689,0.008845417,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma hardwicke,6.309857,,0.00955,3.05,20,InvMob,BtPlDw,27.37590171,2.630648958,0.552581072,0.480052821,0.600685313,0.026423232,0.010102221,TRUE
Trop3,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,6.966361,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,5.294632692,1.094781101,0.92203556,1.271716923,0.021890499,0.006472037,TRUE
Trop3,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,11.786689,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,32.25009021,0.714035541,0.643984988,0.815298483,0.055336195,0.003215162,TRUE
Trop3,Leidashih,T4,Labridae,Halichoeres,Halichoeres nebulosus,11.617047,Cf,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,18.67021108,0.863656342,0.749363109,1.009582013,0.004494974,0.00283222,TRUE
Trop3,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,4.072503,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,1.288527781,0.714035541,0.643984988,0.815298483,0.020961703,0.017793723,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T4,Labridae,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.317544679,0.511877596,0.456072748,0.588105485,0.018379069,0.014729751,TRUE
Trop3,Leidashih,T5,Labridae,Thalassoma,Thalassoma lutescens,8.432829,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,6.658445401,0.446332797,0.400800951,0.498547643,0.063886926,0.009172031,TRUE
Trop3,Leidashih,T5,Pomacentridae,Pomacentrus,Pomacentrus bankanensis,4.739879,,0.01479,3,9,Plktiv,BtPlDw,27.37590171,1.574961491,0.521915287,0.465670593,0.594399795,0.006075754,0.004789532,TRUE
Trop3,Leidashih,T5,Labridae,Halichoeres,Halichoeres nebulosus,10.277101,,0.00955,3.09,12,InvMob,BtPlDw,27.37590171,12.78449571,0.863656342,0.749363109,1.009582013,0.015658331,0.003450002,TRUE
Trop3,Leidashih,T5,Labridae,Thalassoma,Thalassoma lutescens,8.208756,,0.00977,3.06,30,InvMob,BtPlDw,27.37590171,6.131733128,0.446332797,0.400800951,0.498547643,0.061074541,0.009578466,TRUE
Trop3,Leidashih,T5,Acanthuridae,Acanthurus,Acanthurus sp,14.991626,,0.02748,2.95,23,HerDet,BtPlDw,27.37590171,80.86684678,0.560991347,0.473872259,0.62841773,0.195868711,0.003113844,TRUE
Trop3,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,4.863677,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,1.821349633,1.094781101,0.92203556,1.271716923,0.017832627,0.011541638,TRUE
Trop3,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,4.341553,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,1.299912309,1.094781101,0.92203556,1.271716923,0.015664581,0.013857089,TRUE
Trop3,Leidashih,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,5.426383,,0.01995,2.98,11.6,Omnivr,BtPlDw,27.37590171,3.081655035,0.740745038,0.611677572,0.860378325,0.0212303,0.007879443,TRUE
Trop3,Leidashih,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,3.686413,,0.01995,2.98,11.6,Omnivr,BtPlDw,27.37590171,0.973694657,0.740745038,0.611677572,0.860378325,0.012682754,0.014683343,TRUE
Trop3,Leidashih,T5,Pomacentridae,Stegastes,Stegastes sp,10.209277,,0.01829,3.03,15.2,HerDet,BtPlDw,27.37590171,20.86740846,0.714035541,0.643984988,0.815298483,0.060464843,0.004051928,TRUE
Trop3,Leidashih,T5,Labridae,Thalassoma,Thalassoma amblycephalum,9.198479,,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,8.481835178,0.511877596,0.456072748,0.588105485,0.047702252,0.005547229,TRUE
Trop3,Leidashih,T5,Labridae,Thalassoma,Thalassoma amblycephalum,5.020045,,0.00933,3.07,21.2,InvMob,BtPlDw,27.37590171,1.321459955,0.511877596,0.456072748,0.588105485,0.01841025,0.014706848,TRUE
Trop3,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,5.763902,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.37590171,3.016034846,1.094781101,0.92203556,1.271716923,0.020694087,0.008780655,TRUE
