Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,somatic_G,Md,Growth_iter
KT,Leidashih,T2,Labridae_Others,Thalassoma,Thalassoma lutescens,7.134975,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,4.007255097,0.447919995,0.048229819,0.012046539,0.048229819
KT,Leidashih,T2,Labridae_Others,Thalassoma,Thalassoma lutescens,4.287614,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,0.847730532,0.447919995,0.019160003,0.027349974,0.018393602
KT,Leidashih,T2,Pomacentridae,Stegastes,Stegastes sp,10.143165,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,75.05696538,0.716461122,0.222558098,0.004108442,0.222558098
KT,Leidashih,T2,Chaetodontidae,Chaetodon,Chaetodon unimaculatus,11.452721,,0.0533,2.83,20,Omnivr,BtPlDw,27.41065579,52.89794202,0.501568705,0.153564487,0.003511881,0.153564487
KT,Leidashih,T2,Pomacentridae,Chromis,Chromis margaritifer,6.052513,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,3.487042245,1.094781101,0.021297266,0.008116413,0.021297266
KT,Leidashih,T2,Labridae_Others,Thalassoma,Thalassoma lutescens,9.60499,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,9.922374098,0.447919995,0.079020966,0.007464558,0.079020966
KT,Leidashih,T2,Pomacentridae,Stegastes,Stegastes sp,8.507426,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,44.05282987,0.716461122,0.206236191,0.005453074,0.206236191
KT,Leidashih,T2,Pomacentridae,Chromis,Chromis margaritifer,5.513975,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,2.643982172,1.094781101,0.020036708,0.009430231,0.019435607
KT,Leidashih,T2,Labridae_Others,Halichoeres,Halichoeres nebulosus,12,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,21.11371301,0.857264698,0,0.00266823,0
KT,Leidashih,T2,Labridae_Others,Halichoeres,Halichoeres nebulosus,11.925432,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,20.71092975,0.857264698,0.000938762,0.002695142,0.000929374
KT,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,6.398491,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,4.112997555,1.094781101,0.021773968,0.00742157,0.021773968
KT,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,5.667631,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,2.868869162,1.094781101,0.020454944,0.009022027,0.019432196
KT,Leidashih,T3,Labridae_Others,Labroides,Labroides bicolor,9.038275,,0.0049,3.15,15,InvMob,BtPlDw,27.41065579,5.033447765,0.638270557,0.018295013,0.004323621,0.018295013
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.044434,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,24.86904011,0.716461122,0.17146822,0.007388976,0.17146822
KT,Leidashih,T3,Labridae_Others,Halichoeres,Halichoeres nebulosus,6.693576,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,3.476789505,0.857264698,0.020018732,0.006829601,0.020018732
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,8.482654,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,43.66530894,0.716461122,0.205779959,0.005478736,0.205779959
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma hardwicke,5.248089,Cf,0.0246,2.74,20,InvMob,BtPlDw,27.41065579,2.310672372,0.552581072,0.027021898,0.013590843,0.027021898
KT,Leidashih,T3,Labridae_Others,Gomphosus,Gomphosus varius,6.915246,,0.00262693,3.13,35.1,InvMob,BtPlDw,27.41065579,1.116982574,0.34985736,0.013708576,0.012405437,0.013434404
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma lutescens,14.038513,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,31.57398374,0.447919995,0.134475504,0.004051699,0.134475504
KT,Leidashih,T3,Labridae_Others,Halichoeres,Halichoeres nebulosus,7.938146,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,5.888796247,0.857264698,0.021869914,0.00518988,0.021869914
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma hardwicke,5.416101,,0.0246,2.74,20,InvMob,BtPlDw,27.41065579,2.519050155,0.552581072,0.028215427,0.012918516,0.027651118
KT,Leidashih,T3,Labridae_Others,Gomphosus,Gomphosus varius,10.587666,,0.00262693,3.13,35.1,InvMob,BtPlDw,27.41065579,4.237144068,0.34985736,0.029486117,0.006248474,0.029486117
KT,Leidashih,T3,Labridae_Others,Halichoeres,Halichoeres hortulanus,12.293187,,0.013469116,3,27,InvMob,BtPlDw,27.41065579,25.02260698,0.506804109,0.124817188,0.004877679,0.124817188
KT,Leidashih,T3,Pomacentridae,Chromis,Chromis margaritifer,6.483802,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,4.27801623,1.094781101,0.021846675,0.007264985,0.021846675
KT,Leidashih,T3,Labridae_Others,Halichoeres,Halichoeres nebulosus,8.651542,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,7.682694111,0.857264698,0.021574837,0.004518398,0.021574837
KT,Leidashih,T3,Acanthuridae,Acanthurus,Acanthurus sp,19.562607,,0.021503608,2.99,23,HerDet,BtPlDw,27.41065579,156.270593,0.566917568,0.127455495,0.002050124,0.127455495
KT,Leidashih,T3,Acanthuridae,Acanthurus,Acanthurus sp,15.101202,,0.021503608,2.99,23,HerDet,BtPlDw,27.41065579,72.07020742,0.566917568,0.17507213,0.003110058,0.173321408
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma lutescens,7.306084,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,4.307628249,0.447919995,0.050245679,0.011595563,0.049240765
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,9.549624,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,62.52356475,0.716461122,0.220070787,0.004527293,0.220070787
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.872477,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,34.82594177,0.716461122,0.192960858,0.006178416,0.19103125
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,10.090511,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,73.88260529,0.716461122,0.222515553,0.004143013,0.222515553
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma lutescens,6.591428,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,3.14693312,0.447919995,0.041991499,0.013685704,0.041571584
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,7.641432,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,31.82034081,0.716461122,0.18738749,0.006481942,0.185513615
KT,Leidashih,T3,Pomacentridae,Stegastes,Stegastes sp,11.478005,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,109.1642781,0.716461122,0.210468169,0.003366911,0.208363487
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma lutescens,6.00758,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,2.371557542,0.447919995,0.035606373,0.015889779,0.035250309
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020059166
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020059166
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020059166
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.01985448
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020468536
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.020263851
KT,Leidashih,T3,Labridae_Others,Thalassoma,Thalassoma amblycephalum,6.096394667,S1,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.953631439,0.513100982,0.020468536,0.01078271,0.01985448
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma hardwicke,8.538759,,0.0246,2.74,20,InvMob,BtPlDw,27.41065579,8.769134652,0.552581072,0.048874862,0.0062073,0.048386114
KT,Leidashih,T4,Labridae_Others,Gomphosus,Gomphosus varius,7.597354,,0.00262693,3.13,35.1,InvMob,BtPlDw,27.41065579,1.499414474,0.34985736,0.016336967,0.010661933,0.016173597
KT,Leidashih,T4,Labridae_Others,Halichoeres,Halichoeres nebulosus,7.716288,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,5.394939869,0.857264698,0.021740024,0.005432221,0.021740024
KT,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,9.344255,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,58.53770764,0.716461122,0.218238316,0.004688561,0.21387355
KT,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,7.128824,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,5.669845562,1.094781101,0.021754524,0.006236226,0.021754524
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma lutescens,14.439608,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,34.40677602,0.447919995,0.138879543,0.003872041,0.138879543
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma lutescens,11.736488,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,18.28484929,0.447919995,0.10664188,0.005405896,0.105575461
KT,Leidashih,T4,Labridae_Others,Halichoeres,Halichoeres hortulanus,13.727109,,0.013469116,3,27,InvMob,BtPlDw,27.41065579,34.83985487,0.506804109,0.140414629,0.004083859,0.139010483
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma lutescens,11.639173,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,17.82635194,0.447919995,0.105398523,0.005478852,0.105398523
KT,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,5.737654,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,2.975425791,1.094781101,0.020630689,0.008845417,0.020630689
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma hardwicke,6.309857,,0.0246,2.74,20,InvMob,BtPlDw,27.41065579,3.8281468,0.552581072,0.034525614,0.010102221,0.034525614
KT,Leidashih,T4,Pomacentridae,Chromis,Chromis margaritifer,6.966361,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,5.294632692,1.094781101,0.021890499,0.006472037,0.021890499
KT,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,11.786689,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,118.3048514,0.716461122,0.203682219,0.003226084,0.203682219
KT,Leidashih,T4,Labridae_Others,Halichoeres,Halichoeres nebulosus,11.617047,Cf,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,19.10031019,0.857264698,0.004564528,0.002811259,0.004564528
KT,Leidashih,T4,Pomacentridae,Stegastes,Stegastes sp,4.072503,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,4.726780194,0.716461122,0.077157388,0.017854168,0.07561424
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.01426498
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.01426498
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014562167
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014859354
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014413574
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014413574
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014859354
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014859354
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014859354
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.01426498
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014116387
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014710761
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014413574
KT,Leidashih,T4,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.015195333,S2,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.087644505,0.513100982,0.014859354,0.014764956,0.014413574
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma lutescens,8.432829,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,6.67142405,0.447919995,0.064028741,0.009204647,0.062748167
KT,Leidashih,T5,Pomacentridae,Pomacentrus,Pomacentrus bankanensis,4.739879,,0.01479,3,9,Plktiv,BtPlDw,27.41065579,1.574961491,0.533085853,0.006205869,0.004892042,0.006205869
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,10.277101,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,13.07900765,0.857264698,0.015900585,0.00342447,0.015900585
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma lutescens,8.208756,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,6.145339882,0.447919995,0.061226591,0.009612528,0.061226591
KT,Leidashih,T5,Acanthuridae,Acanthurus,Acanthurus sp,14.991626,,0.021503608,2.99,23,HerDet,BtPlDw,27.41065579,70.51785065,0.566917568,0.174949977,0.003146738,0.174949977
KT,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,4.863677,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,1.821349633,1.094781101,0.017832627,0.011541638,0.0176543
KT,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,4.341553,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,1.299912309,1.094781101,0.015664581,0.013857089,0.015664581
KT,Leidashih,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,5.426383,,0.0612,2.75,11.6,Omnivr,BtPlDw,27.41065579,6.407006163,0.731443375,0.040210085,0.0077805,0.038601681
KT,Leidashih,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,3.686413,,0.0612,2.75,11.6,Omnivr,BtPlDw,27.41065579,2.212648317,0.731443375,0.02624817,0.014498961,0.025723207
KT,Leidashih,T5,Pomacentridae,Stegastes,Stegastes sp,10.209277,,0.067094254,3.03,15.2,HerDet,BtPlDw,27.41065579,76.54910858,0.716461122,0.222560115,0.004065693,0.222560115
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,9.198479,,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,6.710756424,0.513100982,0.036966941,0.005560487,0.036597271
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.020045,,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.090802797,0.513100982,0.01488356,0.014741998,0.014585889
KT,Leidashih,T5,Pomacentridae,Chromis,Chromis margaritifer,5.763902,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.41065579,3.016034846,1.094781101,0.020694087,0.008780655,0.020487146
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma lutescens,8.067524,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,5.828513564,0.447919995,0.059474335,0.009884901,0.058284848
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,7.557421,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,5.059050765,0.857264698,0.021588723,0.005617247,0.021156948
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,10.63871,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,14.55397026,0.857264698,0.013503615,0.003239021,0.013503615
KT,Leidashih,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,5.898472,,0.0612,2.75,11.6,Omnivr,BtPlDw,27.41065579,8.059073342,0.731443375,0.04295932,0.006802659,0.04295932
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,8.65013,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,7.678820294,0.857264698,0.021576585,0.004519585,0.021576585
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,5.345807,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,1.735623751,0.857264698,0.015708437,0.009808524,0.015237184
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma lutescens,4.511647,,0.01,3.05,30,InvMob,BtPlDw,27.41065579,0.990198109,0.447919995,0.021074173,0.025196756,0.02065269
KT,Leidashih,T5,Labridae_Others,Halichoeres,Halichoeres nebulosus,4.068217,,0.00977,3.09,12,InvMob,BtPlDw,27.41065579,0.746368435,0.857264698,0.010599,0.015225249,0.01028103
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.016023958
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015703478
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015703478
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.016023958
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.016023958
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015703478
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015863718
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015863718
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015863718
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015863718
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,5.2462912,S3,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,1.24503222,0.513100982,0.016023958,0.013731982,0.015863718
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,3.78517475,S4,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,0.467607228,0.513100982,0.009125239,0.02322615,0.009125239
KT,Leidashih,T5,Labridae_Others,Thalassoma,Thalassoma amblycephalum,3.78517475,S4,0.008622306,3,21.2,InvMob,BtPlDw,27.41065579,0.467607228,0.513100982,0.009125239,0.02322615,0.008942735
